# filename,pc1,pc2,cluster
2116_embedding.pt,-0.24708735942840576,-0.06614208966493607,1
1789_embedding.pt,-0.4208354353904724,0.1761109083890915,2
1931_embedding.pt,0.11033131182193756,-0.22816205024719238,0
2216_embedding.pt,-0.2950657904148102,-0.16729843616485596,1
2133_embedding.pt,0.3182227611541748,0.04904981702566147,0
2113_embedding.pt,-0.2715533375740051,-0.07649455219507217,1
1981_embedding.pt,-0.19185496866703033,-0.13585689663887024,1
1569_embedding.pt,-0.23045125603675842,-0.1130262166261673,1
1880_embedding.pt,0.1754903942346573,-0.18990939855575562,0
1911_embedding.pt,-0.11844610422849655,-0.31103572249412537,1
2189_embedding.pt,0.25426143407821655,0.09097325801849365,0
2054_embedding.pt,0.35159116983413696,-0.007350128144025803,0
2160_embedding.pt,0.3885095715522766,0.12281175702810287,0
2125_embedding.pt,0.06804271787405014,-0.13350868225097656,0
2230_embedding.pt,-0.3903942406177521,0.10400942713022232,2
1863_embedding.pt,0.15250329673290253,-0.21185903251171112,0
2166_embedding.pt,0.25813043117523193,0.01872970163822174,0
1905_embedding.pt,0.17699670791625977,-0.20709457993507385,0
1729_embedding.pt,-0.3603196144104004,0.17243444919586182,2
1526_embedding.pt,-0.30254942178726196,-0.18545114994049072,1
2179_embedding.pt,-0.09563291817903519,-0.13344895839691162,1
1972_embedding.pt,0.10763178765773773,0.15230631828308105,0
2243_embedding.pt,0.376358300447464,0.2277311533689499,0
1912_embedding.pt,-0.1927885264158249,-0.23278756439685822,1
1993_embedding.pt,-0.0829804539680481,-0.34479671716690063,1
1962_embedding.pt,-0.3771037757396698,0.31249940395355225,2
2078_embedding.pt,-0.04409212991595268,-0.17276111245155334,1
2211_embedding.pt,-0.42195114493370056,0.04437628015875816,2
2114_embedding.pt,-0.20341722667217255,-0.23376114666461945,1
2061_embedding.pt,0.24956926703453064,-0.14933766424655914,0
1525_embedding.pt,-0.26770296692848206,-0.22168052196502686,1
2242_embedding.pt,0.20425288379192352,-0.03491766005754471,0
2167_embedding.pt,0.3502213954925537,0.07846028357744217,0
2139_embedding.pt,0.209184467792511,-0.04065554216504097,0
1798_embedding.pt,0.13652147352695465,-0.030928125604987144,0
1876_embedding.pt,0.13699501752853394,-0.21709008514881134,0
1571_embedding.pt,-0.4227636456489563,0.22803252935409546,2
1966_embedding.pt,0.20964540541172028,0.07374546676874161,0
2124_embedding.pt,-0.07905809581279755,-0.3466249406337738,1
1634_embedding.pt,-0.4614475667476654,0.18376384675502777,2
2103_embedding.pt,0.2810370922088623,0.04567566141486168,0
2171_embedding.pt,0.29394328594207764,0.09563076496124268,0
2229_embedding.pt,0.40196681022644043,0.25122198462486267,0
1609_embedding.pt,-0.0921742245554924,-0.24568556249141693,1
2005_embedding.pt,0.2218225598335266,0.11625461280345917,0
1925_embedding.pt,-0.3094342052936554,-0.0797126367688179,1
1792_embedding.pt,-0.25797656178474426,-0.18074026703834534,1
1604_embedding.pt,-0.2829386591911316,-0.02784024551510811,1
1890_embedding.pt,0.2672842741012573,0.11033964902162552,0
1844_embedding.pt,0.1464260071516037,-0.1887609213590622,0
1788_embedding.pt,-0.4566115736961365,0.2133781760931015,2
1836_embedding.pt,-0.4291647672653198,0.2747570872306824,2
2199_embedding.pt,-0.332329660654068,0.1570814996957779,2
1999_embedding.pt,-0.32382386922836304,-0.08857269585132599,1
2129_embedding.pt,0.3419167399406433,0.07609273493289948,0
2010_embedding.pt,0.14928801357746124,0.022502411156892776,0
2159_embedding.pt,0.20198862254619598,-0.006754211615771055,0
1904_embedding.pt,0.26463058590888977,0.13247737288475037,0
2039_embedding.pt,0.3348046541213989,0.2825963795185089,0
1572_embedding.pt,-0.2696476876735687,-0.03739187493920326,1
1628_embedding.pt,-0.28236278891563416,-0.009228578768670559,1
1868_embedding.pt,0.13106605410575867,-0.196258082985878,0
1617_embedding.pt,0.200094535946846,-0.15184934437274933,0
2031_embedding.pt,0.14179299771785736,0.06912752240896225,0
2115_embedding.pt,-0.28448575735092163,-0.03520233929157257,1
1795_embedding.pt,-0.2847442030906677,-0.1860794872045517,1
1995_embedding.pt,0.2077314406633377,0.17419537901878357,0
2135_embedding.pt,0.3173358142375946,0.07425324618816376,0
1605_embedding.pt,-0.30793827772140503,-0.021102266386151314,1
1782_embedding.pt,-0.4215279221534729,0.1757255494594574,2
2145_embedding.pt,0.36443841457366943,0.11369680613279343,0
1848_embedding.pt,0.013583607040345669,-0.23380392789840698,1
1909_embedding.pt,-0.21053849160671234,-0.0982959195971489,1
2153_embedding.pt,0.31916090846061707,0.09340603649616241,0
1787_embedding.pt,-0.4142034649848938,0.20123811066150665,2
1855_embedding.pt,0.056841567158699036,-0.24014981091022491,1
1558_embedding.pt,-0.2233230620622635,-0.20353151857852936,1
1860_embedding.pt,0.13248798251152039,-0.20404160022735596,0
1796_embedding.pt,0.08739335089921951,0.0786401554942131,0
2040_embedding.pt,0.2786305248737335,0.26334863901138306,0
1534_embedding.pt,0.07898233830928802,-0.11604276299476624,0
2122_embedding.pt,0.07020775228738785,-0.13788250088691711,0
2011_embedding.pt,0.20372307300567627,0.016407649964094162,0
2163_embedding.pt,0.29396000504493713,0.038676586002111435,0
1811_embedding.pt,0.24792435765266418,-0.0006260566879063845,0
2128_embedding.pt,0.3301144540309906,0.08980512619018555,0
2184_embedding.pt,0.2162145972251892,-0.172618567943573,0
1842_embedding.pt,-0.42761632800102234,0.28310075402259827,2
1599_embedding.pt,-0.25443851947784424,-0.19691763818264008,1
1673_embedding.pt,0.1156904473900795,-0.11423426121473312,0
1978_embedding.pt,-0.08433283865451813,-0.19696801900863647,1
1883_embedding.pt,-0.25227612257003784,-0.19044408202171326,1
2090_embedding.pt,0.25060486793518066,0.12875057756900787,0
1856_embedding.pt,0.12332343310117722,-0.26222744584083557,0
1784_embedding.pt,-0.43115463852882385,0.25265172123908997,2
2164_embedding.pt,0.30198654532432556,0.05751161277294159,0
1870_embedding.pt,0.26324862241744995,-0.00394847895950079,0
1807_embedding.pt,0.16408926248550415,0.03534725680947304,0
1759_embedding.pt,0.3494407534599304,0.26352041959762573,0
1597_embedding.pt,-0.2630685865879059,-0.15479035675525665,1
2038_embedding.pt,0.2554970979690552,0.057614024728536606,0
1578_embedding.pt,0.1784949153661728,0.05336591228842735,0
2106_embedding.pt,-0.09103446453809738,-0.010609102435410023,1
1579_embedding.pt,0.10348963737487793,-0.004643169231712818,0
1165_embedding.pt,-0.11773483455181122,-0.17843477427959442,1
2234_embedding.pt,0.28524112701416016,0.16619884967803955,0
1862_embedding.pt,0.14651496708393097,-0.27710503339767456,0
1556_embedding.pt,-0.2879427969455719,-0.09660812467336655,1
1833_embedding.pt,-0.4197470247745514,0.2818721532821655,2
2241_embedding.pt,0.307677298784256,0.06795087456703186,0
1923_embedding.pt,-0.41789481043815613,0.227516770362854,2
2119_embedding.pt,0.006661409977823496,-0.14643657207489014,1
2050_embedding.pt,0.24450114369392395,0.008697749115526676,0
1544_embedding.pt,-0.3650875389575958,0.20264562964439392,2
2195_embedding.pt,-0.16152642667293549,-0.14371533691883087,1
1897_embedding.pt,0.2710876762866974,0.1384018212556839,0
2104_embedding.pt,0.22077693045139313,0.09075311571359634,0
2042_embedding.pt,0.24307869374752045,0.07856553047895432,0
1765_embedding.pt,-0.0700492262840271,-0.18186891078948975,1
1626_embedding.pt,-0.217964768409729,0.05990859866142273,1
1657_embedding.pt,-0.45558270812034607,0.2549394965171814,2
1565_embedding.pt,-0.28329870104789734,-0.15847760438919067,1
2217_embedding.pt,-0.3079051375389099,-0.02374003455042839,1
1849_embedding.pt,0.1069144457578659,-0.24148911237716675,0
2105_embedding.pt,-0.2542886435985565,-0.10877540707588196,1
1846_embedding.pt,0.1656733751296997,-0.2584145963191986,0
1654_embedding.pt,-0.46284782886505127,0.20426979660987854,2
1920_embedding.pt,-0.3683512806892395,0.18773016333580017,2
1832_embedding.pt,-0.41305679082870483,0.24172323942184448,2
2034_embedding.pt,0.3436816334724426,0.23812635242938995,0
1854_embedding.pt,0.05662880092859268,-0.23017576336860657,1
2170_embedding.pt,0.36731481552124023,0.12043984234333038,0
1922_embedding.pt,0.24323461949825287,0.021850869059562683,0
2120_embedding.pt,0.056345269083976746,-0.15997560322284698,1
2223_embedding.pt,-0.22900277376174927,-0.058885425329208374,1
1847_embedding.pt,0.1493275761604309,-0.27461978793144226,0
1859_embedding.pt,0.14152811467647552,-0.17331235110759735,0
2240_embedding.pt,0.28075310587882996,0.17538300156593323,0
2127_embedding.pt,0.36912816762924194,0.08170787990093231,0
1594_embedding.pt,-0.3721167743206024,0.17660528421401978,2
1727_embedding.pt,-0.37758222222328186,0.16989190876483917,2
2112_embedding.pt,-0.27444830536842346,-0.043370865285396576,1
2029_embedding.pt,0.2215200513601303,0.0731784850358963,0
1590_embedding.pt,-0.3935718834400177,0.27218934893608093,2
1648_embedding.pt,-0.268832266330719,-0.2516941428184509,1
2157_embedding.pt,0.27836716175079346,0.048665355890989304,0
1887_embedding.pt,0.1863478571176529,0.02701876126229763,0
2218_embedding.pt,-0.44756507873535156,0.13544140756130219,2
2007_embedding.pt,0.0983712300658226,-0.21112671494483948,0
1841_embedding.pt,-0.4284437894821167,0.2626648247241974,2
1853_embedding.pt,0.0963950827717781,-0.25133025646209717,1
2126_embedding.pt,0.24739493429660797,0.008577139116823673,0
1869_embedding.pt,0.04904419183731079,-0.27007588744163513,1
1977_embedding.pt,-0.2260107547044754,-0.16313610970973969,1
1785_embedding.pt,-0.4365212023258209,0.22439956665039062,2
1852_embedding.pt,0.19468572735786438,-0.18817271292209625,0
1561_embedding.pt,-0.07047124207019806,-0.18826355040073395,1
1766_embedding.pt,0.1311262845993042,-0.019745176658034325,0
1871_embedding.pt,0.19877566397190094,-0.026176538318395615,0
2028_embedding.pt,0.01178604643791914,0.07945360243320465,0
1990_embedding.pt,-0.09765344113111496,-0.1643199920654297,1
1637_embedding.pt,-0.4159826338291168,0.33068665862083435,2
2150_embedding.pt,0.31901028752326965,0.09428071230649948,0
1582_embedding.pt,-0.14852149784564972,-0.09148941189050674,1
2130_embedding.pt,0.27586862444877625,0.03782527893781662,0
1895_embedding.pt,0.13112859427928925,0.005301457364112139,0
1612_embedding.pt,0.28841161727905273,0.10565656423568726,0
1662_embedding.pt,-0.01278003305196762,0.05208549648523331,0
1646_embedding.pt,-0.25294944643974304,-0.21536441147327423,1
1762_embedding.pt,0.04763302952051163,-0.18089838325977325,1
1917_embedding.pt,-0.40276673436164856,0.18597574532032013,2
2162_embedding.pt,0.32418978214263916,0.07210524380207062,0
1790_embedding.pt,-0.12284943461418152,-0.21254891157150269,1
1882_embedding.pt,0.17466287314891815,-0.1922719031572342,0
1595_embedding.pt,0.07106886059045792,-0.07177671790122986,0
2008_embedding.pt,0.19140172004699707,0.10284169763326645,0
1543_embedding.pt,-0.37585586309432983,0.19558396935462952,2
2093_embedding.pt,0.20843233168125153,0.0356125570833683,0
1566_embedding.pt,0.26796096563339233,0.22769466042518616,0
1555_embedding.pt,-0.221419095993042,-0.2016831487417221,1
2101_embedding.pt,0.2256271094083786,0.009555334225296974,0
1885_embedding.pt,-0.21478888392448425,-0.10111939907073975,1
2049_embedding.pt,0.27375903725624084,0.1677829623222351,0
2056_embedding.pt,0.19173306226730347,-0.1652119755744934,0
1549_embedding.pt,-0.4082990884780884,0.2815348207950592,2
1875_embedding.pt,0.18239440023899078,-0.200242817401886,0
2051_embedding.pt,0.25069743394851685,-0.03196854889392853,0
1913_embedding.pt,-0.18149398267269135,-0.09787352383136749,1
1532_embedding.pt,0.14804993569850922,-0.14664803445339203,0
2100_embedding.pt,0.18692880868911743,-0.04107150807976723,0
2220_embedding.pt,-0.42109787464141846,0.08724040538072586,2
1548_embedding.pt,-0.3834119737148285,0.1959233283996582,2
1636_embedding.pt,-0.4255475103855133,0.2669863700866699,2
2121_embedding.pt,-0.017254235222935677,-0.21998198330402374,1
2052_embedding.pt,0.2405756711959839,-0.1501515805721283,0
2003_embedding.pt,0.18709924817085266,0.1542162299156189,0
2172_embedding.pt,0.3024134933948517,0.10873567312955856,0
2156_embedding.pt,0.3423316478729248,0.10801835358142853,0
2134_embedding.pt,0.30785825848579407,0.05222157761454582,0
2047_embedding.pt,0.24105949699878693,0.19528789818286896,0
2207_embedding.pt,0.31504565477371216,0.25008875131607056,0
1918_embedding.pt,-0.24139566719532013,-0.22456344962120056,1
1756_embedding.pt,0.41128334403038025,0.23062989115715027,0
1886_embedding.pt,0.2348649948835373,-0.12468625605106354,0
1933_embedding.pt,-0.27786561846733093,-0.1369977593421936,1
2036_embedding.pt,0.3019903898239136,0.22277162969112396,0
1689_embedding.pt,0.3098004162311554,0.16142985224723816,0
2219_embedding.pt,-0.3605063259601593,0.22901634871959686,2
1991_embedding.pt,-0.02998335473239422,-0.146821528673172,1
2111_embedding.pt,-0.23533016443252563,-0.08829694241285324,1
1808_embedding.pt,-0.2501811385154724,-0.278328537940979,1
1538_embedding.pt,0.16724011301994324,-0.14182627201080322,0
2177_embedding.pt,0.31972694396972656,0.11379759758710861,0
2035_embedding.pt,0.23218317329883575,0.11639484018087387,0
1656_embedding.pt,-0.06827321648597717,-0.14152641594409943,1
2215_embedding.pt,-0.40874069929122925,0.024512041360139847,2
1928_embedding.pt,0.14220429956912994,-0.12991495430469513,0
2154_embedding.pt,0.29197654128074646,0.04821998253464699,0
2026_embedding.pt,0.16049465537071228,-0.05789293721318245,0
1730_embedding.pt,-0.45359981060028076,0.2144053727388382,2
2117_embedding.pt,-0.22092755138874054,-0.15564420819282532,1
2108_embedding.pt,-0.11037205904722214,-0.00480208545923233,1
1879_embedding.pt,0.07610547542572021,-0.15089274942874908,0
2151_embedding.pt,0.3607952296733856,0.20309719443321228,0
1910_embedding.pt,-0.19620579481124878,0.09067010134458542,1
1540_embedding.pt,0.2013169825077057,0.015123607590794563,0
2032_embedding.pt,0.25902891159057617,0.22240610420703888,0
2109_embedding.pt,-0.2011803537607193,-0.1607595533132553,1
1945_embedding.pt,0.1457480639219284,-0.1915026605129242,0
2148_embedding.pt,0.3415687680244446,0.16368193924427032,0
1603_embedding.pt,-0.033391837030649185,-0.040123701095581055,1
1536_embedding.pt,0.09056750684976578,0.08571843802928925,0
1649_embedding.pt,-0.3757162094116211,0.19982612133026123,2
1950_embedding.pt,0.18939587473869324,-0.1388065218925476,0
2213_embedding.pt,-0.40335848927497864,0.0824606642127037,2
1946_embedding.pt,0.27960360050201416,0.013311848975718021,0
1810_embedding.pt,0.10493861138820648,0.05043738707900047,0
2197_embedding.pt,-0.390418142080307,0.30566731095314026,2
1164_embedding.pt,0.05876420810818672,0.12372326850891113,0
2065_embedding.pt,-0.03680578991770744,-0.18047037720680237,1
1805_embedding.pt,-0.4506072998046875,0.08316031843423843,2
2188_embedding.pt,-0.19272521138191223,-0.015014693140983582,1
1647_embedding.pt,-0.342835009098053,-0.17266063392162323,1
1941_embedding.pt,-0.24276980757713318,-0.19714555144309998,1
2144_embedding.pt,0.4162479639053345,0.16889598965644836,0
2004_embedding.pt,0.2217850238084793,0.17512252926826477,0
1944_embedding.pt,0.206903338432312,-0.192099928855896,0
1551_embedding.pt,-0.23206770420074463,0.016514290124177933,1
1932_embedding.pt,-0.4347708225250244,0.145358607172966,2
1938_embedding.pt,0.13261565566062927,-0.1828167587518692,0
2205_embedding.pt,0.3497920632362366,0.24118395149707794,0
2147_embedding.pt,0.4096752405166626,0.16742001473903656,0
1615_embedding.pt,0.3263753056526184,0.18576322495937347,0
1916_embedding.pt,-0.35607224702835083,0.19936434924602509,2
2214_embedding.pt,-0.2710150182247162,-0.17082707583904266,1
2001_embedding.pt,0.21285337209701538,0.0071213399060070515,0
1943_embedding.pt,-0.2663998007774353,-0.1439601480960846,1
1763_embedding.pt,-0.03166000917553902,-0.10186027735471725,1
1936_embedding.pt,-0.2891649007797241,-0.13630881905555725,1
1559_embedding.pt,-0.24282491207122803,-0.211484894156456,1
1802_embedding.pt,-0.43399137258529663,0.1457517147064209,2
2024_embedding.pt,0.24589049816131592,0.21235357224941254,0
1937_embedding.pt,-0.43888387084007263,0.16576232016086578,2
1573_embedding.pt,-0.23101279139518738,-0.11831562966108322,1
2187_embedding.pt,-0.20724043250083923,-0.017297707498073578,1
2183_embedding.pt,0.2948223650455475,-0.03788868710398674,0
1804_embedding.pt,-0.19970650970935822,-0.09672974795103073,1
1814_embedding.pt,0.22219060361385345,-0.05949441343545914,0
2232_embedding.pt,0.34441664814949036,0.30744561553001404,0
1783_embedding.pt,-0.4254225194454193,0.11705587804317474,2
2132_embedding.pt,0.2831594944000244,0.031689077615737915,0
2198_embedding.pt,-0.43334323167800903,0.2785031795501709,2
1621_embedding.pt,-0.23362557590007782,-0.024662867188453674,1
1786_embedding.pt,-0.39218389987945557,0.21118596196174622,2
1614_embedding.pt,0.24174661934375763,0.035990092903375626,0
1577_embedding.pt,0.2621269226074219,0.2138427495956421,0
1618_embedding.pt,-0.4291437268257141,0.27062827348709106,2
1529_embedding.pt,0.23078235983848572,0.008267570286989212,0
1575_embedding.pt,0.06687377393245697,-0.001053014537319541,0
1996_embedding.pt,0.16165678203105927,0.14192412793636322,0
1613_embedding.pt,0.1805022805929184,0.07731366157531738,0
2062_embedding.pt,0.24581606686115265,-0.1010274589061737,0
1567_embedding.pt,-0.23749038577079773,-0.10305030643939972,1
1888_embedding.pt,0.19215072691440582,0.04394029453396797,0
1619_embedding.pt,-0.24848318099975586,-0.05506899952888489,1
2191_embedding.pt,-0.11071977019309998,-0.10073541104793549,1
2176_embedding.pt,0.356828510761261,0.1330289989709854,0
1641_embedding.pt,-0.4535185396671295,0.2787590026855469,2
1670_embedding.pt,0.26062944531440735,0.03126411512494087,0
2053_embedding.pt,0.21369628608226776,-0.09697552770376205,0
1903_embedding.pt,0.25325581431388855,0.08710239827632904,0
1758_embedding.pt,0.372548371553421,0.14666657149791718,0
1545_embedding.pt,-0.3878314197063446,0.24051721394062042,2
2208_embedding.pt,-0.35912415385246277,-0.0002733928558882326,2
1930_embedding.pt,-0.270458847284317,-0.10134096443653107,1
1857_embedding.pt,0.0795370489358902,-0.32341083884239197,1
1994_embedding.pt,0.0366261824965477,-0.2525714039802551,1
1620_embedding.pt,-0.23469634354114532,-0.01868853159248829,1
1861_embedding.pt,0.1693677008152008,-0.22212505340576172,0
2044_embedding.pt,0.29585030674934387,0.06409788131713867,0
2233_embedding.pt,-0.35682186484336853,-0.022918863222002983,1
1635_embedding.pt,-0.36422911286354065,0.22543218731880188,2
2169_embedding.pt,0.25931432843208313,0.027584929019212723,0
1915_embedding.pt,-0.2580093741416931,-0.19009724259376526,1
2030_embedding.pt,0.2082221657037735,0.018313154578208923,0
2137_embedding.pt,0.266721248626709,0.023094313219189644,0
1580_embedding.pt,-0.005566311534494162,-0.04444943368434906,1
1924_embedding.pt,0.280784547328949,-0.013843154534697533,0
1622_embedding.pt,0.10868814587593079,0.09983666241168976,0
2203_embedding.pt,0.32481712102890015,0.13636216521263123,0
2225_embedding.pt,-0.42409074306488037,0.12901709973812103,2
2182_embedding.pt,0.3681711256504059,-0.04926040768623352,0
1760_embedding.pt,0.28921353816986084,-0.06433498114347458,0
2002_embedding.pt,0.10228173434734344,-0.2602142095565796,1
1598_embedding.pt,-0.24548716843128204,-0.1861121952533722,1
1610_embedding.pt,-0.09510379284620285,-0.09508400410413742,1
2202_embedding.pt,0.38593724370002747,0.1888882964849472,0
2231_embedding.pt,-0.41886135935783386,0.07819709181785583,2
1668_embedding.pt,0.0795542523264885,0.06288950145244598,0
1948_embedding.pt,0.14110009372234344,0.015614093281328678,0
1973_embedding.pt,0.09627014398574829,0.06603437662124634,0
2194_embedding.pt,0.24554343521595,0.20727795362472534,0
2097_embedding.pt,0.2818010747432709,0.03167901560664177,0
1985_embedding.pt,-0.06077635660767555,-0.08514519035816193,1
2099_embedding.pt,0.21569567918777466,0.006169863510876894,0
1906_embedding.pt,0.13559336960315704,-0.22041140496730804,0
1927_embedding.pt,-0.25458160042762756,-0.19796986877918243,1
1813_embedding.pt,0.22196635603904724,-0.07776317000389099,0
1553_embedding.pt,-0.22469045221805573,-0.01191190630197525,1
1550_embedding.pt,-0.2697712481021881,0.03593679144978523,1
2027_embedding.pt,0.24049262702465057,-0.043843209743499756,0
1537_embedding.pt,0.21639876067638397,0.16156145930290222,0
1533_embedding.pt,0.1095207929611206,-0.09365693479776382,0
1872_embedding.pt,0.20663033425807953,-0.16178177297115326,0
2123_embedding.pt,0.05249514803290367,-0.17517594993114471,1
2092_embedding.pt,0.2279026359319687,0.18360178172588348,0
1754_embedding.pt,0.3225664794445038,0.037178438156843185,0
2023_embedding.pt,0.142458975315094,0.055243995040655136,0
2009_embedding.pt,0.27566030621528625,0.1515025496482849,0
2095_embedding.pt,0.29532256722450256,0.05680070072412491,0
1793_embedding.pt,-0.3144240081310272,-0.16910673677921295,1
1581_embedding.pt,-0.16438978910446167,-0.09402269124984741,1
2096_embedding.pt,0.2144436538219452,-0.020983248949050903,0
2015_embedding.pt,0.23574446141719818,0.17426450550556183,0
1845_embedding.pt,0.05058931186795235,-0.29077059030532837,1
2149_embedding.pt,0.3845098912715912,0.19223490357398987,0
1791_embedding.pt,-0.26443085074424744,-0.1984449177980423,1
2048_embedding.pt,0.1946181058883667,0.1435423642396927,0
1983_embedding.pt,-0.057335782796144485,-0.23596644401550293,1
2161_embedding.pt,0.28433293104171753,0.05402860790491104,0
1616_embedding.pt,0.17351001501083374,-0.17448042333126068,0
2033_embedding.pt,0.3324754238128662,0.2603040933609009,0
1570_embedding.pt,-0.02444504201412201,-0.17831982672214508,1
2201_embedding.pt,0.18628139793872833,0.057115767151117325,0
1642_embedding.pt,-0.4548822045326233,0.2732740640640259,2
1645_embedding.pt,-0.1901189684867859,-0.017784379422664642,1
1949_embedding.pt,0.30662134289741516,0.046497490257024765,0
1934_embedding.pt,-0.2648332417011261,-0.16517382860183716,1
2235_embedding.pt,-0.4056873917579651,0.05497194454073906,2
1891_embedding.pt,0.19039233028888702,0.06833824515342712,0
1764_embedding.pt,-0.20611432194709778,-0.10611704736948013,1
2210_embedding.pt,0.2596080005168915,0.20516802370548248,0
1982_embedding.pt,-0.21850964426994324,-0.16276678442955017,1
1866_embedding.pt,0.09616103023290634,-0.23820577561855316,1
1988_embedding.pt,-0.05267050489783287,-0.09642279148101807,1
2059_embedding.pt,0.19603313505649567,-0.1519637405872345,0
1554_embedding.pt,-0.24478411674499512,-0.1950339823961258,1
1562_embedding.pt,0.23501643538475037,-0.03817562013864517,0
1596_embedding.pt,-0.263994961977005,-0.17626962065696716,1
1827_embedding.pt,-0.449126273393631,0.27635058760643005,2
1964_embedding.pt,-0.33583900332450867,0.09538009017705917,2
1651_embedding.pt,-0.08576811850070953,-0.18835510313510895,1
2057_embedding.pt,0.2557176947593689,-0.12177165597677231,0
2012_embedding.pt,0.22096224129199982,-0.01084665022790432,0
2118_embedding.pt,-0.21465618908405304,-0.10265433043241501,1
2131_embedding.pt,0.18865033984184265,-0.03563570976257324,0
1163_embedding.pt,0.058809466660022736,0.10998325794935226,0
1591_embedding.pt,-0.2656446099281311,-0.05060642957687378,1
1563_embedding.pt,0.20702415704727173,-0.017389748245477676,0
2060_embedding.pt,0.22201594710350037,-0.15196554362773895,0
1531_embedding.pt,0.20195741951465607,-0.008738458156585693,0
2206_embedding.pt,0.10128015279769897,0.01210911013185978,0
2224_embedding.pt,-0.4126187860965729,0.0603465810418129,2
2045_embedding.pt,0.2669214904308319,0.2704058885574341,0
1541_embedding.pt,-0.4293108284473419,0.18410733342170715,2
1998_embedding.pt,0.1619233340024948,0.054079797118902206,0
2204_embedding.pt,0.23706106841564178,0.14910754561424255,0
1584_embedding.pt,-0.10910552740097046,-0.13948266208171844,1
2098_embedding.pt,0.2844192683696747,0.05426924303174019,0
2237_embedding.pt,0.31301993131637573,0.023211725056171417,0
1752_embedding.pt,0.29537510871887207,0.24934281408786774,0
2221_embedding.pt,-0.2553018033504486,-0.1209997683763504,1
2227_embedding.pt,-0.4077273905277252,0.03120260126888752,2
2136_embedding.pt,0.27875709533691406,0.05052536353468895,0
1583_embedding.pt,-0.0986117422580719,-0.11106689274311066,1
2142_embedding.pt,0.38113313913345337,0.14101973176002502,0
2155_embedding.pt,0.24969838559627533,0.031149256974458694,0
1892_embedding.pt,0.08032730221748352,-0.00954341795295477,0
1976_embedding.pt,-0.2763291299343109,-0.13571342825889587,1
2102_embedding.pt,0.19808535277843475,0.010894596576690674,0
1902_embedding.pt,0.2667785584926605,0.07148265093564987,0
1865_embedding.pt,0.12971699237823486,-0.24219411611557007,0
1535_embedding.pt,0.17274820804595947,0.1958424150943756,0
1731_embedding.pt,-0.4166870415210724,0.2553119361400604,2
